series,patient,group,label,slice_idx,liver_px,fo_mean,fo_median,fo_std,fo_skewness,fo_kurtosis,fo_p10,fo_p90,fo_iqr,fo_range,fo_entropy,glcm_contrast,glcm_correlation,glcm_energy,glcm_homogeneity,glcm_dissimilarity,glcm_asm
Patient_1_After_s02,Patient_1_After,Patient_1,1,69,15558,55.745789947294,56.0,31.30121010287302,-0.3536350454038681,1.363212795514542,18.0,93.0,39.0,287.0,0.7787877525314734,35.873700732606245,0.9299896600787627,0.6866427790387551,0.7271006665115104,2.4689609954185707,0.47148495289903913
Patient_1_After_s02,Patient_1_After,Patient_1,1,72,17294,55.17144674453568,57.0,32.60202661635634,-0.5507809863165669,1.7681990617346939,16.0,94.0,39.0,310.0,0.7256017163146903,32.876543628694144,0.9290111985689299,0.6517921365102802,0.7010147168853882,2.5067263673728295,0.4248412250333059
Patient_1_After_s02,Patient_1_After,Patient_1,1,75,18049,56.53504349271428,57.0,30.387331041157797,-0.4161399324160915,1.5864858239441384,20.0,93.0,38.0,281.0,0.790473427988823,40.58681599471847,0.9302738941840901,0.6363440856595821,0.6848990885868858,2.80867454078124,0.40494297974363763
Patient_1_After_s02,Patient_1_After,Patient_1,1,78,19465,55.53295658874904,56.0,30.72598342534082,-0.47551076192254393,1.7727874085748958,19.0,92.0,37.0,303.0,0.7344805276041383,35.70341336812717,0.9301809638387016,0.6083885842984084,0.6641422338372843,2.756667435550936,0.370146516578877
Patient_1_After_s02,Patient_1_After,Patient_1,1,81,20266,55.447646304154745,56.0,29.929768241295037,-0.44513076206109564,1.838739608905403,20.0,91.0,36.0,297.0,0.7449418465334482,38.13386235474243,0.9292428150258433,0.592453078690613,0.651078717342118,2.880661592008597,0.3510109223133126
Patient_1_After_s02,Patient_1_After,Patient_1,1,84,21036,54.76853964632059,56.0,30.26380809500974,-0.4965427696257868,1.9625557634308919,19.0,91.0,37.0,291.0,0.7623315673250494,40.00572980241869,0.9291800262261725,0.5776189368185437,0.6377185054993879,3.021856756915289,0.3336536980089563
Patient_1_After_s02,Patient_1_After,Patient_1,1,87,21454,53.36757714179174,55.0,30.097851114035734,-0.5296524413618782,2.0401318128711665,17.0,89.0,36.0,302.0,0.7328024317227619,37.43167240988841,0.9277466709050938,0.5692706016794475,0.6323941439564287,2.961277204804806,0.32407969005457327
Patient_1_After_s02,Patient_1_After,Patient_1,1,90,22542,50.66955017301038,52.0,30.929316785565717,-0.6171503452482108,1.9005196032887008,13.0,87.0,38.0,295.0,0.7543016354254969,39.84343797772834,0.9254975273455207,0.5470274019651723,0.6124609647440812,3.1521468335655496,0.2992512853552081
Patient_1_After_s02,Patient_1_After,Patient_1,1,93,22972,51.09807591850949,53.0,30.531726372659477,-0.593285907198123,2.122973374420692,15.0,87.0,37.0,331.0,0.6701158155765405,32.60686587975096,0.9235395335814938,0.5388357703567572,0.6127377700557309,2.8568726473069854,0.29035637165550077
Patient_1_After_s02,Patient_1_After,Patient_1,1,96,23863,49.17956669320706,51.0,31.880469117304475,-0.4745193250643903,1.947721255904722,11.0,87.0,38.0,354.0,0.6324685833499766,29.53254104256424,0.9198717504409419,0.5215070104793639,0.6009056574117199,2.805053903064571,0.2719816329117779
Patient_1_After_s02,Patient_1_After,Patient_1,1,99,24366,48.368792579824344,50.0,31.262907228489684,-0.49360446586818413,1.5609763545297461,10.0,86.0,39.0,349.0,0.6400529041283262,30.839946864167903,0.9178765649366765,0.5121451078278498,0.591239140093692,2.9042172403923177,0.2623042311991204
Patient_1_After_s02,Patient_1_After,Patient_1,1,102,25206,49.35150361025153,51.0,31.582020411166475,-0.48210672600701365,1.532908570794259,11.0,87.0,39.0,305.0,0.7331318119766779,40.33193158661146,0.9198280193260413,0.49628563131511916,0.5699862772163502,3.386386276209088,0.24630950849733146
Patient_1_After_s02,Patient_1_After,Patient_1,1,105,25640,50.96458658346334,52.0,31.116750762687523,-0.46502091307529,1.8729346615215183,14.0,88.0,38.0,326.0,0.6842582969849309,35.79533465342959,0.9200518645287166,0.48854971263273045,0.5671989359016356,3.219365590186619,0.2386905469645486
Patient_1_After_s02,Patient_1_After,Patient_1,1,108,25741,52.30134804397654,53.0,30.502097871505025,-0.395263124147608,2.051301111754908,16.0,88.0,37.0,324.0,0.6852031020999982,34.68111310852283,0.9245925048552563,0.4865628554130307,0.567460627813836,3.1564241517861777,0.23675266522651922
Patient_1_After_s02,Patient_1_After,Patient_1,1,111,25843,53.991100104477034,55.0,29.711011161331538,-0.352766038218246,1.8728985244925642,19.0,89.79999999999927,37.0,326.0,0.6782067117268425,33.077392146278775,0.928342808319951,0.48477747367039614,0.5678458735115629,3.094280401372476,0.23501788540122004
Patient_1_After_s02,Patient_1_After,Patient_1,1,114,25365,56.207806031933764,56.0,28.408686792792427,-0.21502149440551743,1.750341461881054,22.0,91.0,35.0,321.0,0.6836595810012474,32.96757476968193,0.9321634844554606,0.4941646774213687,0.5778335690168885,3.014541455936276,0.2442071226633377
Patient_1_After_s02,Patient_1_After,Patient_1,1,117,25122,57.023644614282304,58.0,29.409929474916684,-0.6288969465931096,2.9387327042277516,24.0,92.0,35.0,283.0,0.7756841829391794,39.599534735208266,0.937710462592819,0.4999373147538771,0.5742299254597296,3.304599174103351,0.24994484230093225
Patient_1_After_s02,Patient_1_After,Patient_1,1,120,23954,58.3143107622944,59.0,26.73743748643492,-0.41680008308492456,2.180647209598768,26.0,91.0,33.0,303.0,0.7141770817294149,30.672111226009314,0.9445625381403572,0.5225542781665241,0.6019329408329099,2.8081709908157304,0.2730702613601359
Patient_1_After_s02,Patient_1_After,Patient_1,1,123,23252,56.95716497505591,58.0,27.91329974114762,-0.9463511673201531,3.8877499513464597,25.0,89.0,32.0,275.0,0.7866987331319455,33.08532130431219,0.9500238528784086,0.5370122906659985,0.608574502940687,2.9106386187794473,0.2883887440347225
Patient_1_After_s02,Patient_1_After,Patient_1,1,126,21527,57.65647791146003,58.0,24.8352631107026,-0.343904519649556,1.6967499540537379,27.0,88.0,31.0,261.0,0.8163868028459934,34.6754136707368,0.9518848735146781,0.5703987857348352,0.6358758743803575,2.8016229887643904,0.3253611333690295
Patient_1_After_s02,Patient_1_After,Patient_1,1,129,20654,56.20591652948581,57.0,27.20979006470927,-0.9207406886420105,3.977339047696673,25.0,88.0,32.0,267.0,0.8064978435748429,29.750077395559487,0.9557502238829243,0.5882896607516995,0.652809498459832,2.5822341488926868,0.3460902665147459
Patient_1_After_s02,Patient_1_After,Patient_1,1,132,18757,59.83163618915605,60.0,25.568793442735135,-0.3237396573335523,1.8476517719401713,29.0,91.0,32.0,270.0,0.7935626522301382,28.728304032146582,0.9563662111303597,0.6251880994723844,0.6845542235115928,2.3686789607570646,0.39086552989101175
Patient_1_After_s02,Patient_1_After,Patient_1,1,135,17611,57.24172392254841,59.0,27.529726946044935,-0.8297887382516789,3.182078701284299,26.0,89.0,33.0,262.0,0.8249754499569826,27.1620915496247,0.9589679792849517,0.648096997150062,0.7021902344875991,2.267033296357604,0.42003448220483264
Patient_1_After_s02,Patient_1_After,Patient_1,1,138,15323,56.73843242184951,57.0,25.463500304451433,-0.3031895033592893,1.405224344471069,26.0,88.0,32.0,274.0,0.782255172937868,23.78455671612904,0.9570629746635589,0.6931495818239768,0.7410008792205967,1.959309911413081,0.4804605338618321
Patient_1_After_s02,Patient_1_After,Patient_1,1,141,13841,50.95491655227224,53.0,29.488385955961384,-1.098836484856397,3.4520493683086055,18.0,84.0,34.0,253.0,0.8626774294825388,23.918158401913303,0.9585296082245478,0.7231674773016812,0.7628319341505213,1.9129395792320647,0.5229746268750253
Patient_1_After_s02,Patient_1_After,Patient_1,1,144,10683,52.96311897407095,54.0,24.705198978817435,-0.4036089588446445,1.2065436676913333,22.0,83.0,31.0,230.0,0.9252860976963726,23.61732560428896,0.9578372636292477,0.7853280740695554,0.8141524413622164,1.6345282364862315,0.6167427947653563
Patient_1_After_s02,Patient_1_After,Patient_1,1,147,9398,47.724622260055334,50.0,29.942566365105243,-1.219104571518391,3.5657698551221158,14.0,81.0,34.0,244.0,0.8935426740904078,16.8427849902048,0.962592700376019,0.8116105919325939,0.8384998497202482,1.31878740743706,0.6587137897068724
Patient_1_After_s02,Patient_1_After,Patient_1,1,150,6823,48.113439835849334,49.0,25.061969794823327,-0.4294107121651536,0.7359082651264335,16.0,79.0,32.0,229.0,0.9323970607398343,16.317866758136816,0.9552928881158096,0.86182560202339,0.8807830056009456,1.0657151549855985,0.7427451431025927
Patient_1_After_s02,Patient_1_After,Patient_1,1,153,5355,43.947152194211014,48.0,29.50171953421421,-1.2693616538003367,3.7992020285690975,10.0,76.0,32.0,225.0,0.9655630258065601,11.22286461467293,0.964292990680919,0.8921786124925954,0.9079000579329787,0.7842651242287517,0.7959836432157665
Patient_1_After_s02,Patient_1_After,Patient_1,1,156,3380,47.244970414201184,48.0,23.518928323717606,-0.5236762266593291,1.1920857835093903,18.0,76.0,29.0,221.0,0.9529861108192638,9.106184389399154,0.9587107287920194,0.9313243095598432,0.941045302777012,0.5294500510978937,0.867365486852474
Patient_1_After_s02,Patient_1_After,Patient_1,1,159,2726,41.2017608217168,45.0,29.43850319089514,-1.3139783118028299,3.6108741694380804,8.0,73.0,31.75,226.0,0.958030335071973,6.033379458016189,0.962533551014462,0.9447663046702279,0.9533977246651698,0.3941201603060295,0.892583723588581
Patient_1_After_s02,Patient_1_After,Patient_1,1,162,1364,46.73900293255132,48.0,21.53860145579433,-0.20928193649150384,0.35337660224234924,19.0,74.0,28.0,174.0,1.1873156115369305,4.281268393900736,0.9374569864367246,0.9719427896378116,0.9755383386472323,0.24555008836299203,0.9446729507831566
Patient_1_After_s02,Patient_1_After,Patient_1,1,165,798,33.3734335839599,43.0,38.507993454472526,-1.9643913704293663,3.913613220002377,-16.0,66.0,28.75,213.0,1.0027942222275945,2.3187128503348724,0.9546643100389771,0.9838918396630957,0.9864263551891196,0.12288246900126334,0.96804321919772
Patient_1_After_s03,Patient_1_After,Patient_1,1,6,286,35.91258741258741,43.5,29.455360007398248,-1.091816617807711,0.995822902142173,-4.0,66.5,35.75,147.0,1.4342653529104867,1.4882002090755815,0.9369447265622273,0.9938522974667368,0.9946365124422634,0.06375968157239931,0.9877424186450127
Patient_1_After_s03,Patient_1_After,Patient_1,1,9,670,52.876119402985076,64.0,32.62140854391067,-2.1192409411334845,4.4037635460863065,7.900000000000006,77.0,21.75,204.0,0.9922463276927862,2.3477039315408237,0.9606336138633038,0.9859551683896222,0.9891907911722633,0.10291817827216529,0.9721076753235818
Patient_1_After_s03,Patient_1_After,Patient_1,1,12,985,57.732994923857866,66.0,28.661348027018242,-2.6294673996143962,7.826587182421271,26.400000000000006,79.0,17.0,192.0,1.0181230386344111,3.1554929999861314,0.9671451698450801,0.9795716637014421,0.98430704527226,0.14001575596379082,0.9595607762466566
Patient_1_After_s03,Patient_1_After,Patient_1,1,15,1420,57.969718309859154,66.0,27.886233893549,-2.7738922152101364,8.956463766533197,30.900000000000006,79.0,17.0,194.0,1.0077735220322963,4.060451210999329,0.9701857020045974,0.9707092160131268,0.9780205594233573,0.18218404396502438,0.9422765936325063
Patient_1_After_s03,Patient_1_After,Patient_1,1,18,1954,61.55527123848516,68.0,25.79093303011925,-2.5668671168316046,8.454780537769532,36.0,83.0,19.0,206.0,0.9557842075157212,5.017495825107985,0.9724378515507178,0.9599446483419276,0.9694042038372663,0.24425985236959305,0.92149405727471
Patient_1_After_s03,Patient_1_After,Patient_1,1,21,2542,58.313532651455546,64.0,27.62428544829763,-2.6787497652766827,8.977118886563765,34.0,81.0,19.0,209.0,0.9534599753284352,5.458239553208138,0.9751232144743482,0.9480908807418906,0.9598812574214505,0.2990257508514874,0.8988767559672268
Patient_1_After_s03,Patient_1_After,Patient_1,1,24,3679,58.65072030443055,65.0,25.176604677789864,-2.326342709152613,7.218352005511193,26.0,79.0,19.0,202.0,0.9769972400212675,8.777673578843018,0.9735762775300622,0.924801851419166,0.9424320429549693,0.4407573835526623,0.8552593614220454
Patient_1_After_s03,Patient_1_After,Patient_1,1,27,5869,61.2232066791617,66.0,23.860372215976376,-2.7232600863792826,9.947883429080143,40.0,81.0,17.0,210.0,0.923874716914389,9.708592173152683,0.9798617143356743,0.8811689197440291,0.9106071257960061,0.5938417015829216,0.7764600084964884
Patient_1_After_s03,Patient_1_After,Patient_1,1,30,7234,62.068426873099256,67.0,23.226116002676463,-2.9670032838706124,11.569236334462948,44.0,80.0,16.0,210.0,0.9076189413985827,11.169368302394265,0.9808005619913046,0.8539307065011426,0.8910866605503464,0.6999582094647161,0.7291994362262135
Patient_1_After_s03,Patient_1_After,Patient_1,1,33,8459,65.34448516373094,68.0,19.366312127582994,-3.0896717041213253,14.569980891963553,51.0,82.0,15.0,200.0,0.9313738175055056,13.343156710568298,0.9793968953207906,0.8296133423742533,0.8722502555376208,0.8190521357662689,0.6882604278718601
Patient_1_After_s03,Patient_1_After,Patient_1,1,36,9732,62.9702013974517,67.0,21.27756633792557,-3.0898861714099635,13.651608906688146,48.0,80.0,16.0,205.0,0.9222298544741835,14.253884297714137,0.9808064775911317,0.8042176284281122,0.8525473295965813,0.9341319203543053,0.646768581315123
Patient_1_After_s03,Patient_1_After,Patient_1,1,39,10946,63.690845971131004,67.0,20.850335934134545,-2.901139391909877,13.45169012918221,47.0,82.0,17.0,204.0,0.9366884344859516,16.89883802917217,0.9804955787515337,0.7802708164045071,0.8309685657891762,1.0923895379208048,0.6088254455502372
Patient_1_After_s03,Patient_1_After,Patient_1,1,42,12102,64.29127416955875,66.0,18.798609679337428,-2.5858215044780097,13.2742886422104,47.0,83.0,18.0,211.0,0.9033137465925155,17.936379324194274,0.9794317590376356,0.7573259880237642,0.813478294289843,1.1848026189109593,0.5735459068517788
Patient_1_After_s03,Patient_1_After,Patient_1,1,45,13206,65.43033469635014,68.0,18.010500176498464,-2.8341020056216317,15.00875125671714,50.0,82.0,16.0,211.0,0.886105129339532,20.079102848441828,0.978552103929598,0.7350765536455639,0.799862152047396,1.2584230788973798,0.5403415382331833
Patient_1_After_s03,Patient_1_After,Patient_1,1,48,14613,66.97837541914734,69.0,17.185510230981265,-2.8179446290697565,14.878771559610762,52.0,83.0,15.0,242.0,0.7650914197209123,18.022401087442248,0.9753997975320965,0.7063334437887663,0.7907607989697157,1.1916674180659226,0.4989128149190639
Patient_1_After_s03,Patient_1_After,Patient_1,1,51,16261,66.64276489760778,69.0,17.995735409117415,-2.907418863518002,14.949630991313281,51.0,83.0,15.0,252.0,0.7369767182994403,17.319832378541307,0.9747407548940634,0.6733127249836272,0.7703376475302927,1.2526006195617867,0.4533573306756856
Patient_1_After_s03,Patient_1_After,Patient_1,1,54,18686,64.68216846837204,67.0,18.0370000970208,-2.6629811571420157,12.3842582307651,49.0,81.0,16.0,216.0,0.8647223297293585,27.99668861189938,0.9739132077608362,0.6248414203291308,0.726120915516099,1.667513073030963,0.39043607816704373
Patient_1_After_s03,Patient_1_After,Patient_1,1,57,20553,61.286235586045834,64.0,17.443414610682392,-2.6868195092323823,13.505544279920166,45.0,78.0,16.0,209.0,0.8926236604370401,31.171504608698108,0.9726419743373913,0.5877074324686997,0.6944814145668599,1.88485738221322,0.34541077036234374
Patient_1_After_s03,Patient_1_After,Patient_1,1,60,21636,59.191162876687,61.0,17.476002813998186,-2.3623673504066334,11.166840097194614,42.0,76.0,18.0,207.0,0.9096817104405364,34.2926519636294,0.9701876978335698,0.5655570208300607,0.6746748793816953,2.0616229385974645,0.3198673630744564
Patient_1_After_s03,Patient_1_After,Patient_1,1,63,22780,60.91470588235294,63.0,17.008959671601275,-2.410699636888104,11.68842022142766,45.0,77.0,16.0,205.0,0.9125024083606352,34.63693086654461,0.9699498810686067,0.5434046347022732,0.6576280252014743,2.123233635697,0.29530138160542574
Patient_1_After_s03,Patient_1_After,Patient_1,1,66,24059,63.696412984745834,66.0,17.175261053931386,-2.450149304333873,11.359424164161416,47.0,80.0,16.0,211.0,0.8827376515344482,31.715519073269352,0.973385510967057,0.5194114075830317,0.6461087084402699,2.063602297880358,0.26979966077177564
Patient_1_After_s03,Patient_1_After,Patient_1,1,69,25054,66.1841622096272,69.0,16.61655841002164,-2.8584646587717857,14.810074199997821,52.0,81.0,14.0,212.0,0.8611652487720589,28.812170487808515,0.9763800233840461,0.5012630576506059,0.6419934098171021,1.954685940657796,0.2512750646114296
Patient_1_After_s03,Patient_1_After,Patient_1,1,72,25752,66.0278036657347,68.0,16.267032429834547,-3.1581014337720905,18.244554895049667,53.0,81.0,14.0,213.0,0.8497465536488078,24.332878344045927,0.9797953205782106,0.48873158323813726,0.6371915441689635,1.8645680449133035,0.23886777592841252
Patient_1_After_s03,Patient_1_After,Patient_1,1,75,24777,63.148403761553055,65.0,15.785370436563758,-3.200265018513231,19.14806292747869,49.0,78.0,14.0,206.0,0.8746601400654381,22.163247656203254,0.9821503277953298,0.5079314895734056,0.6530227918857364,1.7557637630911203,0.25800288372033464
Patient_1_After_s03,Patient_1_After,Patient_1,1,78,22680,60.99616402116402,63.0,15.38784975328049,-3.1306332540993034,18.515740057889992,47.0,75.0,14.0,198.0,0.9042493934405931,22.11780530579226,0.9829183697489235,0.5489169160463323,0.682297663437001,1.6208121762760117,0.3013170920680577
Patient_1_After_s03,Patient_1_After,Patient_1,1,81,20081,62.89457696329864,65.0,16.387630868048685,-3.2010567448157694,19.148403856786903,48.0,78.0,14.0,201.0,0.9069184774673671,19.65046820090693,0.9842022478292041,0.600251160306872,0.7206358053408103,1.4294664767147827,0.3603074793739557
Patient_1_After_s03,Patient_1_After,Patient_1,1,84,16519,61.80737332768327,64.0,15.01480807889012,-2.565078384863895,12.770207926437333,48.0,76.0,13.0,198.0,0.9069937114547392,18.699600410633174,0.9838517218532844,0.6702071695204452,0.7658355619164733,1.2536004691270834,0.44918228195201115
Patient_1_After_s03,Patient_1_After,Patient_1,1,87,12283,58.568753561833425,61.0,15.530413333403619,-2.2773816078762192,10.599651107001359,42.0,73.0,15.0,195.0,0.9412223912065932,15.821887167703192,0.9834700176993354,0.7538786094318322,0.8270317861979667,0.9673734546473408,0.5683361972674723
Patient_1_After_s03,Patient_1_After,Patient_1,1,90,8265,60.287114337568056,63.0,15.30627696931746,-2.1213885837209365,7.990947280912113,43.0,75.0,15.0,159.0,1.1441989232864658,11.852762759212359,0.9823370805219078,0.8336933105844136,0.8783731377109527,0.7354303355715778,0.695046424766657
Patient_1_After_s03,Patient_1_After,Patient_1,1,93,4399,60.06001363946351,64.0,15.555210475856999,-1.4841045796468944,4.600492464631983,40.0,76.0,19.0,164.0,1.1295302676962482,7.677537760038895,0.9779198052945126,0.9108838166819714,0.9360362905821066,0.4102631552358349,0.8297101835142902
Patient_1_After_s03,Patient_1_After,Patient_1,1,96,1597,57.53475266123982,60.0,17.08451351065103,-1.2569083844399374,3.5024347935390683,37.0,77.0,22.0,143.0,1.3348253231470628,3.869240498709213,0.9719014904614321,0.9672380332807905,0.9758393683868123,0.18347438018851583,0.935549619198957
Patient_1_After_s04,Patient_1_After,Patient_1,1,6,264,22.08712121212121,27.0,26.300204243080163,-0.8344445824747591,0.3571899260518556,-14.7,51.70000000000002,30.0,132.0,1.5892859687842773,1.5444404765969486,0.9175433004244319,0.9942614666795108,0.9948979795016624,0.06474322372194938,0.9885558938438115
Patient_1_After_s04,Patient_1_After,Patient_1,1,9,666,39.732732732732735,47.0,26.217398643482362,-1.746366680565865,3.378848588897797,3.0,62.0,23.0,173.0,1.1689792524945852,2.277093057488886,0.9608203577476233,0.9860486468856778,0.988869815855943,0.11010619098796215,0.9722920140745344
Patient_1_After_s04,Patient_1_After,Patient_1,1,12,912,43.44298245614035,48.0,21.20045915299803,-2.4562403084550035,8.398181593533188,24.0,62.0,17.0,159.0,1.1984236100352375,3.7117675283717926,0.9578621321506445,0.9810205634845652,0.984834623332569,0.14620964558188437,0.9624014697388519
Patient_1_After_s04,Patient_1_After,Patient_1,1,15,1374,44.122270742358076,49.0,22.939409123026646,-2.788680691030086,9.95221298819986,22.30000000000001,62.0,16.0,178.0,1.068207043830936,4.648736661308142,0.9663531532873829,0.9716209272254233,0.9786366456016623,0.18744124239706586,0.9440474360782161
Patient_1_After_s04,Patient_1_After,Patient_1,1,18,1906,42.8903462749213,47.0,20.136210907261315,-2.439543258785324,8.162720633544014,23.0,60.0,16.0,166.0,1.135183529881355,4.927723595864705,0.9707803882056685,0.9608707371080315,0.9702013884879207,0.23621921653483968,0.9232728950943573
Patient_1_After_s04,Patient_1_After,Patient_1,1,21,2503,46.702357171394326,51.0,22.725825544104712,-2.578906854480948,8.433504421645718,26.0,66.0,16.0,173.0,1.1062648698157478,5.376825473604116,0.976060594550099,0.948943372272569,0.9609026454351719,0.288432913865952,0.9004939247642945
Patient_1_After_s04,Patient_1_After,Patient_1,1,24,3730,41.07426273458445,47.0,23.848665124274586,-2.210590808244429,6.541552790643852,11.0,61.0,18.0,186.0,1.0583848502019813,9.336389803523556,0.9703310618630128,0.9236559745108561,0.9407349217243481,0.4614716673313477,0.8531413169445299
Patient_1_After_s04,Patient_1_After,Patient_1,1,27,5652,43.853503184713375,47.0,20.447578101546657,-2.0877120600137684,7.277605258510375,24.0,64.0,19.0,186.0,1.0470926609200666,10.309438689071843,0.975573951965382,0.8854798151230813,0.9093114735503135,0.6473274927041452,0.7840757890994161
Patient_1_After_s04,Patient_1_After,Patient_1,1,30,6994,42.980411781527025,46.0,21.10894137174063,-2.4057869313184286,9.486717101123832,24.0,62.0,19.0,195.0,0.9977120678624042,11.725632647403668,0.9770020801173515,0.8587615257147845,0.889475928061915,0.7578217531519046,0.7374730304964966
Patient_1_After_s04,Patient_1_After,Patient_1,1,33,8376,44.42347182425979,47.0,19.7638546469592,-2.590455190699384,11.063511938550496,28.0,63.0,16.0,198.0,0.9622455151831746,12.134812952489591,0.9792108841109839,0.8312111843058417,0.8707319758130383,0.827461300034535,0.6909141966606581
Patient_1_After_s04,Patient_1_After,Patient_1,1,36,9468,44.24302915082383,47.0,19.5015782347579,-3.013261033915817,13.658505281841549,30.0,61.0,16.0,203.0,0.9193142996222047,12.300891978090812,0.9798267567273228,0.8094127642684212,0.8589604631480101,0.8487764291432006,0.6551515384679084
Patient_1_After_s04,Patient_1_After,Patient_1,1,39,10534,44.91019555724321,47.0,16.864291094659684,-2.710830929653706,12.504765759350684,31.0,60.0,14.0,179.0,1.0219471705179288,14.95418263864313,0.9798257326678551,0.7883463943816094,0.8395957712280392,1.0032176402997086,0.6214928672708036
Patient_1_After_s04,Patient_1_After,Patient_1,1,42,11696,44.33840629274966,46.0,16.800034474238743,-2.714291987064512,13.42762436583049,30.0,60.0,15.0,190.0,0.9666439228667252,16.62270190187235,0.979574355914632,0.7652194105785,0.822813986197606,1.0905454777339174,0.5855639920205024
Patient_1_After_s04,Patient_1_After,Patient_1,1,45,13070,42.95416985462892,45.0,17.473494076361572,-2.4855270672409358,11.737935183420511,27.0,60.0,16.0,192.0,0.9757375398675215,19.6018746865781,0.9759907948573585,0.7371188220361301,0.7999063979777369,1.2664373009769356,0.543348808921937
Patient_1_After_s04,Patient_1_After,Patient_1,1,48,14759,40.92980554238092,43.0,17.20345186044029,-2.249834594353002,10.479882748527146,24.0,58.0,17.0,194.0,0.9733883649379883,22.52837475591121,0.9731977385392084,0.7031290637878933,0.771459420503691,1.4722018259195564,0.4943965330228758
Patient_1_After_s04,Patient_1_After,Patient_1,1,51,16883,40.827341112361545,43.0,17.755721163355542,-2.0966945102736605,8.604900143049418,23.0,58.0,17.0,189.0,1.0027523922602677,29.55623323394402,0.9701068208918473,0.6598884263275976,0.7374625559448154,1.7648918511543346,0.43546156879624753
Patient_1_After_s04,Patient_1_After,Patient_1,1,54,19239,43.156297104839126,45.0,17.257904949856005,-2.2397465384289967,10.082983909361007,26.0,60.0,16.0,204.0,0.9235926263129455,27.42410965187628,0.9702673483378902,0.6133384793422146,0.7093723069034442,1.799321618666529,0.37619437160041286
Patient_1_After_s04,Patient_1_After,Patient_1,1,57,21040,45.609458174904944,48.0,17.154766763504185,-2.6396990265496125,12.76428964671225,30.0,62.0,15.0,192.0,0.9661561793669321,31.044868334796014,0.9704351022082164,0.5775526153393439,0.6822340782157651,1.9757196213845711,0.33357876625433275
Patient_1_After_s04,Patient_1_After,Patient_1,1,60,22271,45.1572448475596,48.0,17.15377645133318,-2.4565646423232015,10.834991939086683,29.0,61.0,15.0,186.0,0.9996505750140796,35.60400089312341,0.9698742800561216,0.5527523103300138,0.6648899882123672,2.1160346653656177,0.3055487177813354
Patient_1_After_s04,Patient_1_After,Patient_1,1,63,23771,42.39968869631063,45.0,17.63771162075386,-2.461531138017065,10.557033891049304,26.0,59.0,16.0,185.0,1.007982176731939,33.73625269270732,0.9714725996463488,0.5235612964479601,0.6438733456521872,2.170836666627165,0.2741300848623886
Patient_1_After_s04,Patient_1_After,Patient_1,1,66,25034,39.52236957737477,42.0,17.604450353453544,-2.4666111773095127,11.027876208525772,23.0,56.0,16.0,180.0,1.0388239263458638,31.52097209985987,0.9738758134729918,0.5002122964875444,0.6256736399422491,2.199255509854771,0.2502237628534824
Patient_1_After_s04,Patient_1_After,Patient_1,1,69,25294,38.171384518067526,40.0,16.473334870820683,-2.392267688898973,11.61884115366775,22.0,54.0,16.0,183.0,1.0146112358889499,28.263650629189254,0.9751990006663265,0.4958049227338654,0.6215937500998254,2.149210198659728,0.24583286532495854
Patient_1_After_s04,Patient_1_After,Patient_1,1,72,25322,39.789629571123925,42.0,15.844181384669612,-2.5620269938517417,13.746397476925175,25.0,55.0,16.0,191.0,0.9610973939491351,24.286359389660763,0.9772484551255423,0.49601099767450485,0.6257837111610535,2.0194339729866204,0.246036120886645
Patient_1_After_s04,Patient_1_After,Patient_1,1,75,24018,44.72020984261804,46.0,15.307843671275243,-2.8811986646578727,16.52348944327161,31.0,59.0,14.0,189.0,0.9532606478250435,22.24589664172133,0.9809714062704787,0.5222484597367696,0.6490398226591731,1.8534982912150917,0.2727512744267142
Patient_1_After_s04,Patient_1_After,Patient_1,1,78,21609,45.567680133277804,47.0,15.149580851684455,-3.035931624869388,18.46828056112741,32.0,60.0,14.0,190.0,0.9430674586832578,19.822210001693136,0.9826432676602433,0.5700615414358134,0.689475757286611,1.6040756515436712,0.3249766819587644
Patient_1_After_s04,Patient_1_After,Patient_1,1,81,18652,45.85315247694617,47.0,14.61579728852591,-3.1659405254132014,21.718283598802046,33.0,60.0,14.0,195.0,0.9164661235936532,18.32059891495768,0.9821813300002513,0.6283612803751277,0.7388556040427987,1.3504117830553453,0.39484333930030385
Patient_1_After_s04,Patient_1_After,Patient_1,1,84,15071,47.123614889522926,49.0,13.633181061963421,-2.945326320880056,20.47464566425691,34.0,60.0,13.0,190.0,0.928065593578552,16.49336976497106,0.9833419693887473,0.6991040038998767,0.7878167820212703,1.1257024841778325,0.48875033473733537
Patient_1_After_s04,Patient_1_After,Patient_1,1,87,10632,46.949868322046655,49.0,14.638490060600297,-2.1897103479473237,9.79790765764415,32.0,61.0,14.0,185.0,0.9768177904201011,14.184458394624002,0.9828175892020303,0.7866599367134326,0.8481248458486921,0.8678038715140532,0.6188364753180703
Patient_1_After_s04,Patient_1_After,Patient_1,1,90,7073,44.61840803053867,48.0,17.232088454728366,-1.520100372815899,3.834108430372054,22.0,62.0,18.0,177.0,1.074357108837632,11.459918505504369,0.9794853441351626,0.8571969799375183,0.8955459601828807,0.6577810531327115,0.7347883856681794
Patient_1_After_s04,Patient_1_After,Patient_1,1,93,3466,43.436526255049046,46.0,16.018747453759836,-1.5932083172965255,5.063988850224101,24.0,59.0,17.0,167.0,1.1227854847329373,6.853841724422944,0.9770135952566814,0.9297298930772435,0.9485632124540273,0.34787022324339034,0.8643981938662526
